,Dataset,Task,Region,Predicted vs. Observed Evoked Responses
2192,MDTB,Stroop,7Networks_RH_Cont_PFCl_2,0.11376163164980917
2193,MDTB,Stroop,7Networks_RH_Cont_PFCl_3,0.11003078942397466
2194,MDTB,Stroop,7Networks_RH_Cont_PFCl_4,0.05346971158183086
2195,MDTB,Stroop,7Networks_RH_Cont_PFCmp_1,0.2144991983343203
2196,MDTB,Stroop,7Networks_RH_Cont_Par_1,0.0944680234131786
2197,MDTB,Stroop,7Networks_RH_Cont_Par_2,0.0609503109778879
2198,MDTB,Stroop,7Networks_RH_Cont_pCun_1,0.17407368200986872
2199,MDTB,Stroop,7Networks_RH_Default_PFCdPFCm_1,0.03429234785088221
2200,MDTB,Stroop,7Networks_RH_Default_PFCdPFCm_2,0.018507612420724746
2201,MDTB,Stroop,7Networks_RH_Default_PFCdPFCm_3,0.03678642578386112
2202,MDTB,Stroop,7Networks_RH_Default_PFCv_1,0.19405910172338045
2203,MDTB,Stroop,7Networks_RH_Default_PFCv_2,0.179711793757287
2204,MDTB,Stroop,7Networks_RH_Default_Par_1,0.12595529900443528
2205,MDTB,Stroop,7Networks_RH_Default_Temp_1,0.009368723839584326
2206,MDTB,Stroop,7Networks_RH_Default_Temp_2,0.03189382575499588
2207,MDTB,Stroop,7Networks_RH_Default_Temp_3,0.09767390624386559
2208,MDTB,Stroop,7Networks_RH_Default_pCunPCC_1,0.030299189801996734
2209,MDTB,Stroop,7Networks_RH_Default_pCunPCC_2,0.07100612371520809
2210,MDTB,Stroop,7Networks_RH_DorsAttn_FEF_1,0.1066249995619426
2211,MDTB,Stroop,7Networks_RH_DorsAttn_Post_1,0.18253039820735947
2212,MDTB,Stroop,7Networks_RH_DorsAttn_Post_2,0.11865226081597671
2213,MDTB,Stroop,7Networks_RH_DorsAttn_Post_3,0.08897509690522645
2214,MDTB,Stroop,7Networks_RH_DorsAttn_Post_4,0.15772168495708042
2215,MDTB,Stroop,7Networks_RH_DorsAttn_Post_5,0.1765582785486314
2216,MDTB,Stroop,7Networks_RH_DorsAttn_PrCv_1,0.14325151310416806
2217,MDTB,Stroop,7Networks_RH_Limbic_OFC_1,0.026104873100258313
2218,MDTB,Stroop,7Networks_RH_Limbic_TempPole_1,0.013152999005858082
2219,MDTB,Stroop,7Networks_RH_SalVentAttn_FrOperIns_1,0.19739475514826504
2220,MDTB,Stroop,7Networks_RH_SalVentAttn_Med_1,0.10929034113005678
2221,MDTB,Stroop,7Networks_RH_SalVentAttn_Med_2,0.23703736049325666
2222,MDTB,Stroop,7Networks_RH_SalVentAttn_TempOccPar_1,0.12967489990146588
2223,MDTB,Stroop,7Networks_RH_SalVentAttn_TempOccPar_2,0.051759779477590175
2224,MDTB,Stroop,7Networks_RH_SomMot_1,0.052853742809762384
2225,MDTB,Stroop,7Networks_RH_SomMot_2,-0.020318616642388362
2226,MDTB,Stroop,7Networks_RH_SomMot_3,-0.04474674947737155
2227,MDTB,Stroop,7Networks_RH_SomMot_4,-0.013484013244873203
2228,MDTB,Stroop,7Networks_RH_SomMot_5,-0.030491125450860274
2229,MDTB,Stroop,7Networks_RH_SomMot_6,0.018366852543980183
2230,MDTB,Stroop,7Networks_RH_SomMot_7,0.06114200311107658
2231,MDTB,Stroop,7Networks_RH_SomMot_8,0.02655933970739523
2232,MDTB,Stroop,7Networks_RH_Vis_1,0.2505502438670601
2233,MDTB,Stroop,7Networks_RH_Vis_2,0.45445636055579974
2234,MDTB,Stroop,7Networks_RH_Vis_3,0.3784243079793462
2235,MDTB,Stroop,7Networks_RH_Vis_4,0.5020467978318127
2236,MDTB,Stroop,7Networks_RH_Vis_5,0.43887360444436085
2237,MDTB,Stroop,7Networks_RH_Vis_6,0.11399437406540784
2238,MDTB,Stroop,7Networks_RH_Vis_7,0.48633846610546266
2239,MDTB,Stroop,7Networks_RH_Vis_8,0.5341854245673276
2240,MDTB,Stroop,Caudate,0.12898415035602387
2241,MDTB,Stroop,Hippocampus,-0.02456811591460773
2242,MDTB,Stroop,Null Model,0.11319108297977598
2243,MDTB,Stroop,Pallidus,0.11557448353692058
2244,MDTB,Stroop,Putamen,0.2735581241812315
2245,MDTB,Stroop,Thalamus,0.2431224726020028
2246,MDTB,Stroop,Uniformed Evoked Model,-0.11797502689786157
2247,MDTB,TheoryOfMind,7Networks_LH_Cont_Cing_1,0.17773666385501044
2248,MDTB,TheoryOfMind,7Networks_LH_Cont_PFCl_1,0.10172608891685776
2249,MDTB,TheoryOfMind,7Networks_LH_Cont_Par_1,0.3189900124111147
2250,MDTB,TheoryOfMind,7Networks_LH_Cont_pCun_1,0.17627051876150496
2251,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_1,0.19288567486599864
2252,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_2,0.08596483694890397
2253,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_3,0.1489245288143082
2254,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_4,0.10781989671642765
2255,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_5,0.10797876562891491
2256,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_6,0.10644456935695687
2257,MDTB,TheoryOfMind,7Networks_LH_Default_PFC_7,0.023843300531384767
2258,MDTB,TheoryOfMind,7Networks_LH_Default_Par_1,0.26426192696572365
2259,MDTB,TheoryOfMind,7Networks_LH_Default_Par_2,0.20032044768079316
2260,MDTB,TheoryOfMind,7Networks_LH_Default_Temp_1,0.16613407473575156
2261,MDTB,TheoryOfMind,7Networks_LH_Default_Temp_2,0.18675885729569108
2262,MDTB,TheoryOfMind,7Networks_LH_Default_pCunPCC_1,0.2333582605981159
2263,MDTB,TheoryOfMind,7Networks_LH_Default_pCunPCC_2,0.1359421158223498
2264,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_FEF_1,0.06018958025268691
2265,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_Post_1,0.4448186234243708
2266,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_Post_2,0.20217974414944578
2267,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_Post_3,0.3462147877192039
2268,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_Post_4,0.11226306515635881
2269,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_Post_5,0.1307395300266824
2270,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_Post_6,0.17733033364149597
2271,MDTB,TheoryOfMind,7Networks_LH_DorsAttn_PrCv_1,0.1940785264331256
2272,MDTB,TheoryOfMind,7Networks_LH_Limbic_OFC_1,0.07151118421712341
2273,MDTB,TheoryOfMind,7Networks_LH_Limbic_TempPole_1,0.09943892358168901
2274,MDTB,TheoryOfMind,7Networks_LH_Limbic_TempPole_2,0.1505239745414294
2275,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_FrOperIns_1,0.4399215471776885
2276,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_FrOperIns_2,0.24151104828817238
2277,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_Med_1,0.19433037823305432
2278,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_Med_2,0.14826545093149696
2279,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_Med_3,0.12321411174200055
2280,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_PFCl_1,0.13570131696572765
2281,MDTB,TheoryOfMind,7Networks_LH_SalVentAttn_ParOper_1,0.36955155252456523
2282,MDTB,TheoryOfMind,7Networks_LH_SomMot_1,0.44439230688078346
2283,MDTB,TheoryOfMind,7Networks_LH_SomMot_2,0.4276756208046727
2284,MDTB,TheoryOfMind,7Networks_LH_SomMot_3,0.3914195321114577
2285,MDTB,TheoryOfMind,7Networks_LH_SomMot_4,0.16845549331789753
2286,MDTB,TheoryOfMind,7Networks_LH_SomMot_5,0.23754046921520489
2287,MDTB,TheoryOfMind,7Networks_LH_SomMot_6,0.27554711733000936
2288,MDTB,TheoryOfMind,7Networks_LH_Vis_1,0.14055878885120446
2289,MDTB,TheoryOfMind,7Networks_LH_Vis_2,0.6144671830707977
2290,MDTB,TheoryOfMind,7Networks_LH_Vis_3,0.44194720773961504
2291,MDTB,TheoryOfMind,7Networks_LH_Vis_4,0.5901102646251897
2292,MDTB,TheoryOfMind,7Networks_LH_Vis_5,0.6418108046626838
2293,MDTB,TheoryOfMind,7Networks_LH_Vis_6,0.4655062609291558
2294,MDTB,TheoryOfMind,7Networks_LH_Vis_7,0.25701862746816606
2295,MDTB,TheoryOfMind,7Networks_LH_Vis_8,0.567302678731336
2296,MDTB,TheoryOfMind,7Networks_LH_Vis_9,0.4390952752700842
2297,MDTB,TheoryOfMind,7Networks_RH_Cont_Cing_1,0.10657958701887357
2298,MDTB,TheoryOfMind,7Networks_RH_Cont_PFCl_1,0.16337283496792857
2299,MDTB,TheoryOfMind,7Networks_RH_Cont_PFCl_2,0.095803047118024
2300,MDTB,TheoryOfMind,7Networks_RH_Cont_PFCl_3,0.12438750979250597
2301,MDTB,TheoryOfMind,7Networks_RH_Cont_PFCl_4,0.12805843125350647
2302,MDTB,TheoryOfMind,7Networks_RH_Cont_PFCmp_1,0.19852939019564392
2303,MDTB,TheoryOfMind,7Networks_RH_Cont_Par_1,0.20722871715274802
2304,MDTB,TheoryOfMind,7Networks_RH_Cont_Par_2,0.10829294380849215
2305,MDTB,TheoryOfMind,7Networks_RH_Cont_pCun_1,0.1636257028517076
2306,MDTB,TheoryOfMind,7Networks_RH_Default_PFCdPFCm_1,0.16724789318444808
2307,MDTB,TheoryOfMind,7Networks_RH_Default_PFCdPFCm_2,0.1338419122252945
2308,MDTB,TheoryOfMind,7Networks_RH_Default_PFCdPFCm_3,0.06954129493051389
2309,MDTB,TheoryOfMind,7Networks_RH_Default_PFCv_1,0.2432654493405934
2310,MDTB,TheoryOfMind,7Networks_RH_Default_PFCv_2,0.27703823922362036
2311,MDTB,TheoryOfMind,7Networks_RH_Default_Par_1,0.25294485979250136
2312,MDTB,TheoryOfMind,7Networks_RH_Default_Temp_1,0.1996061826365085
2313,MDTB,TheoryOfMind,7Networks_RH_Default_Temp_2,0.3811364023237677
2314,MDTB,TheoryOfMind,7Networks_RH_Default_Temp_3,0.4476580846865699
2315,MDTB,TheoryOfMind,7Networks_RH_Default_pCunPCC_1,0.26611375674859294
2316,MDTB,TheoryOfMind,7Networks_RH_Default_pCunPCC_2,0.09207041970437865
2317,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_FEF_1,0.024772621730104912
2318,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_Post_1,0.1406740976868854
2319,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_Post_2,0.008619949462105387
2320,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_Post_3,-0.0024897989519100864
2321,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_Post_4,0.2897959102492563
2322,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_Post_5,0.04722177004000001
2323,MDTB,TheoryOfMind,7Networks_RH_DorsAttn_PrCv_1,0.25079450700492023
2324,MDTB,TheoryOfMind,7Networks_RH_Limbic_OFC_1,0.11255166786445192
2325,MDTB,TheoryOfMind,7Networks_RH_Limbic_TempPole_1,0.14249120030338205
2326,MDTB,TheoryOfMind,7Networks_RH_SalVentAttn_FrOperIns_1,0.36130408654179214
2327,MDTB,TheoryOfMind,7Networks_RH_SalVentAttn_Med_1,0.04547427517136418
2328,MDTB,TheoryOfMind,7Networks_RH_SalVentAttn_Med_2,0.17020980953345327
2329,MDTB,TheoryOfMind,7Networks_RH_SalVentAttn_TempOccPar_1,0.38402175869000854
2330,MDTB,TheoryOfMind,7Networks_RH_SalVentAttn_TempOccPar_2,0.36209708821669323
2331,MDTB,TheoryOfMind,7Networks_RH_SomMot_1,0.43581291005319944
2332,MDTB,TheoryOfMind,7Networks_RH_SomMot_2,0.34075062239253856
2333,MDTB,TheoryOfMind,7Networks_RH_SomMot_3,0.35798167445437457
2334,MDTB,TheoryOfMind,7Networks_RH_SomMot_4,0.18274982908261678
2335,MDTB,TheoryOfMind,7Networks_RH_SomMot_5,0.18530797276671926
2336,MDTB,TheoryOfMind,7Networks_RH_SomMot_6,0.008105981177578606
2337,MDTB,TheoryOfMind,7Networks_RH_SomMot_7,0.10377698239004729
2338,MDTB,TheoryOfMind,7Networks_RH_SomMot_8,0.17451122334530253
2339,MDTB,TheoryOfMind,7Networks_RH_Vis_1,0.150244193621801
2340,MDTB,TheoryOfMind,7Networks_RH_Vis_2,0.5969078140462838
2341,MDTB,TheoryOfMind,7Networks_RH_Vis_3,0.46396879996065027
2342,MDTB,TheoryOfMind,7Networks_RH_Vis_4,0.6375534320419124
2343,MDTB,TheoryOfMind,7Networks_RH_Vis_5,0.5453315448202839
2344,MDTB,TheoryOfMind,7Networks_RH_Vis_6,0.38964354607311097
2345,MDTB,TheoryOfMind,7Networks_RH_Vis_7,0.5061973367469288
2346,MDTB,TheoryOfMind,7Networks_RH_Vis_8,0.4936631574346648
2347,MDTB,TheoryOfMind,Caudate,0.2344831857246948
2348,MDTB,TheoryOfMind,Hippocampus,0.18605959162958324
2349,MDTB,TheoryOfMind,Null Model,0.016007720676515104
2350,MDTB,TheoryOfMind,Pallidus,0.11438728587577154
2351,MDTB,TheoryOfMind,Putamen,0.33201746494274137
2352,MDTB,TheoryOfMind,Thalamus,0.2682965825721167
2353,MDTB,TheoryOfMind,Uniformed Evoked Model,-0.014487831507118729
2354,MDTB,Verbal2Back,7Networks_LH_Cont_Cing_1,0.3123246173432361
2355,MDTB,Verbal2Back,7Networks_LH_Cont_PFCl_1,0.054777782120507004
2356,MDTB,Verbal2Back,7Networks_LH_Cont_Par_1,0.2357386317283404
2357,MDTB,Verbal2Back,7Networks_LH_Cont_pCun_1,0.42876633764752514
2358,MDTB,Verbal2Back,7Networks_LH_Default_PFC_1,0.17958825353356048
2359,MDTB,Verbal2Back,7Networks_LH_Default_PFC_2,0.10179404080194722
2360,MDTB,Verbal2Back,7Networks_LH_Default_PFC_3,0.15876294186309897
2361,MDTB,Verbal2Back,7Networks_LH_Default_PFC_4,0.15105493742073892
2362,MDTB,Verbal2Back,7Networks_LH_Default_PFC_5,0.11548558307013448
2363,MDTB,Verbal2Back,7Networks_LH_Default_PFC_6,0.10023599898999366
2364,MDTB,Verbal2Back,7Networks_LH_Default_PFC_7,0.03548630472252852
2365,MDTB,Verbal2Back,7Networks_LH_Default_Par_1,0.16013891277134226
2366,MDTB,Verbal2Back,7Networks_LH_Default_Par_2,0.2304177074559215
2367,MDTB,Verbal2Back,7Networks_LH_Default_Temp_1,0.15146770485746838
2368,MDTB,Verbal2Back,7Networks_LH_Default_Temp_2,0.1722776763131281
2369,MDTB,Verbal2Back,7Networks_LH_Default_pCunPCC_1,0.3832417026442706
2370,MDTB,Verbal2Back,7Networks_LH_Default_pCunPCC_2,0.16359825851759768
2371,MDTB,Verbal2Back,7Networks_LH_DorsAttn_FEF_1,0.01993808044196282
2372,MDTB,Verbal2Back,7Networks_LH_DorsAttn_Post_1,0.5197730219990935
2373,MDTB,Verbal2Back,7Networks_LH_DorsAttn_Post_2,0.3158757629152355
2374,MDTB,Verbal2Back,7Networks_LH_DorsAttn_Post_3,0.4353426877500286
2375,MDTB,Verbal2Back,7Networks_LH_DorsAttn_Post_4,0.2915159086885036
2376,MDTB,Verbal2Back,7Networks_LH_DorsAttn_Post_5,0.2496594138601705
2377,MDTB,Verbal2Back,7Networks_LH_DorsAttn_Post_6,0.27690434794974217
2378,MDTB,Verbal2Back,7Networks_LH_DorsAttn_PrCv_1,0.11418212652952117
2379,MDTB,Verbal2Back,7Networks_LH_Limbic_OFC_1,0.11246968583602274
2380,MDTB,Verbal2Back,7Networks_LH_Limbic_TempPole_1,0.1450547137180997
2381,MDTB,Verbal2Back,7Networks_LH_Limbic_TempPole_2,0.20554468079280003
2382,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_FrOperIns_1,0.23995464929402194
2383,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_FrOperIns_2,0.09443097107600609
2384,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_Med_1,0.205867484223133
2385,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_Med_2,0.3300463422007843
2386,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_Med_3,-0.0397077521006418
2387,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_PFCl_1,0.06858005968049381
2388,MDTB,Verbal2Back,7Networks_LH_SalVentAttn_ParOper_1,0.23427223095079436
2389,MDTB,Verbal2Back,7Networks_LH_SomMot_1,0.32873050117274377
2390,MDTB,Verbal2Back,7Networks_LH_SomMot_2,0.3276402766411361
2391,MDTB,Verbal2Back,7Networks_LH_SomMot_3,0.24078441620648922
2392,MDTB,Verbal2Back,7Networks_LH_SomMot_4,0.1776098791379909
2393,MDTB,Verbal2Back,7Networks_LH_SomMot_5,0.20386417902108478
2394,MDTB,Verbal2Back,7Networks_LH_SomMot_6,0.1743637111127264
2395,MDTB,Verbal2Back,7Networks_LH_Vis_1,0.27485213703016226
2396,MDTB,Verbal2Back,7Networks_LH_Vis_2,0.3731056070703879
2397,MDTB,Verbal2Back,7Networks_LH_Vis_3,0.30032210782110386
2398,MDTB,Verbal2Back,7Networks_LH_Vis_4,0.41262522536701834
2399,MDTB,Verbal2Back,7Networks_LH_Vis_5,0.3154099978076827
2400,MDTB,Verbal2Back,7Networks_LH_Vis_6,0.23457751530956347
2401,MDTB,Verbal2Back,7Networks_LH_Vis_7,0.5218328657363768
2402,MDTB,Verbal2Back,7Networks_LH_Vis_8,0.44728156138285347
2403,MDTB,Verbal2Back,7Networks_LH_Vis_9,0.41414816531284077
2404,MDTB,Verbal2Back,7Networks_RH_Cont_Cing_1,0.3105623989427899
2405,MDTB,Verbal2Back,7Networks_RH_Cont_PFCl_1,0.13778631098800403
2406,MDTB,Verbal2Back,7Networks_RH_Cont_PFCl_2,0.1645563347303189
2407,MDTB,Verbal2Back,7Networks_RH_Cont_PFCl_3,0.09098011882729701
2408,MDTB,Verbal2Back,7Networks_RH_Cont_PFCl_4,0.0998066981488237
2409,MDTB,Verbal2Back,7Networks_RH_Cont_PFCmp_1,0.19767572724821714
2410,MDTB,Verbal2Back,7Networks_RH_Cont_Par_1,0.19124672021916672
2411,MDTB,Verbal2Back,7Networks_RH_Cont_Par_2,0.20908395498425386
2412,MDTB,Verbal2Back,7Networks_RH_Cont_pCun_1,0.3669650240224695
2413,MDTB,Verbal2Back,7Networks_RH_Default_PFCdPFCm_1,0.24477831399361358
2414,MDTB,Verbal2Back,7Networks_RH_Default_PFCdPFCm_2,0.12231298001228051
2415,MDTB,Verbal2Back,7Networks_RH_Default_PFCdPFCm_3,0.12449255174468901
2416,MDTB,Verbal2Back,7Networks_RH_Default_PFCv_1,0.19265100026688153
2417,MDTB,Verbal2Back,7Networks_RH_Default_PFCv_2,0.05092800923747029
2418,MDTB,Verbal2Back,7Networks_RH_Default_Par_1,0.15079983179970044
2419,MDTB,Verbal2Back,7Networks_RH_Default_Temp_1,0.18772872793860249
2420,MDTB,Verbal2Back,7Networks_RH_Default_Temp_2,0.2079108444239052
2421,MDTB,Verbal2Back,7Networks_RH_Default_Temp_3,0.1978220160118287
2422,MDTB,Verbal2Back,7Networks_RH_Default_pCunPCC_1,0.3987513091747788
2423,MDTB,Verbal2Back,7Networks_RH_Default_pCunPCC_2,0.2678158039899441
2424,MDTB,Verbal2Back,7Networks_RH_DorsAttn_FEF_1,0.22287694496814112
2425,MDTB,Verbal2Back,7Networks_RH_DorsAttn_Post_1,0.43815484636250634
2426,MDTB,Verbal2Back,7Networks_RH_DorsAttn_Post_2,0.3201831725989002
2427,MDTB,Verbal2Back,7Networks_RH_DorsAttn_Post_3,0.38707389892315114
2428,MDTB,Verbal2Back,7Networks_RH_DorsAttn_Post_4,0.4653624769650778
2429,MDTB,Verbal2Back,7Networks_RH_DorsAttn_Post_5,0.33110520761035744
2430,MDTB,Verbal2Back,7Networks_RH_DorsAttn_PrCv_1,0.35620041772354105
2431,MDTB,Verbal2Back,7Networks_RH_Limbic_OFC_1,0.21201150983193034
2432,MDTB,Verbal2Back,7Networks_RH_Limbic_TempPole_1,0.16413064313673892
2433,MDTB,Verbal2Back,7Networks_RH_SalVentAttn_FrOperIns_1,0.19606779515349104
2434,MDTB,Verbal2Back,7Networks_RH_SalVentAttn_Med_1,0.24054918894024815
2435,MDTB,Verbal2Back,7Networks_RH_SalVentAttn_Med_2,0.02880359817514461
2436,MDTB,Verbal2Back,7Networks_RH_SalVentAttn_TempOccPar_1,0.24431296554857898
2437,MDTB,Verbal2Back,7Networks_RH_SalVentAttn_TempOccPar_2,0.2951585176992206
2438,MDTB,Verbal2Back,7Networks_RH_SomMot_1,0.3735579991544468
2439,MDTB,Verbal2Back,7Networks_RH_SomMot_2,0.2988023209293643
2440,MDTB,Verbal2Back,7Networks_RH_SomMot_3,0.2630996857141473
2441,MDTB,Verbal2Back,7Networks_RH_SomMot_4,0.22452529424899564
2442,MDTB,Verbal2Back,7Networks_RH_SomMot_5,0.2447415776157671
2443,MDTB,Verbal2Back,7Networks_RH_SomMot_6,0.28478793731802227
2444,MDTB,Verbal2Back,7Networks_RH_SomMot_7,0.3315921264207923
2445,MDTB,Verbal2Back,7Networks_RH_SomMot_8,0.2808726727291002
2446,MDTB,Verbal2Back,7Networks_RH_Vis_1,0.38468560497942794
2447,MDTB,Verbal2Back,7Networks_RH_Vis_2,0.4248640845761229
2448,MDTB,Verbal2Back,7Networks_RH_Vis_3,0.5846656821492485
2449,MDTB,Verbal2Back,7Networks_RH_Vis_4,0.40717003278947833
2450,MDTB,Verbal2Back,7Networks_RH_Vis_5,0.2832140762142018
2451,MDTB,Verbal2Back,7Networks_RH_Vis_6,0.2805236343896331
2452,MDTB,Verbal2Back,7Networks_RH_Vis_7,0.5009195864683752
2453,MDTB,Verbal2Back,7Networks_RH_Vis_8,0.5211760269720445
2454,MDTB,Verbal2Back,Caudate,0.14361237656051043
2455,MDTB,Verbal2Back,Hippocampus,0.16353242712113922
2456,MDTB,Verbal2Back,Null Model,0.11486299027959294
2457,MDTB,Verbal2Back,Pallidus,0.13364060614308831
2458,MDTB,Verbal2Back,Putamen,0.15184565825456275
2459,MDTB,Verbal2Back,Thalamus,0.38203186842674247
2460,MDTB,Verbal2Back,Uniformed Evoked Model,-0.13286779857146458
2461,MDTB,VisualSearch,7Networks_LH_Cont_Cing_1,0.2719822258482004
2462,MDTB,VisualSearch,7Networks_LH_Cont_PFCl_1,0.5269590709845935
2463,MDTB,VisualSearch,7Networks_LH_Cont_Par_1,0.5101067816667731
2464,MDTB,VisualSearch,7Networks_LH_Cont_pCun_1,0.3980975949042979
2465,MDTB,VisualSearch,7Networks_LH_Default_PFC_1,0.41626396656344494
2466,MDTB,VisualSearch,7Networks_LH_Default_PFC_2,0.4104235186503998
2467,MDTB,VisualSearch,7Networks_LH_Default_PFC_3,0.3248903482924369
2468,MDTB,VisualSearch,7Networks_LH_Default_PFC_4,0.4195663800337149
2469,MDTB,VisualSearch,7Networks_LH_Default_PFC_5,0.22205154911109232
2470,MDTB,VisualSearch,7Networks_LH_Default_PFC_6,0.3713220741923806
2471,MDTB,VisualSearch,7Networks_LH_Default_PFC_7,0.37576468811295927
2472,MDTB,VisualSearch,7Networks_LH_Default_Par_1,0.18461375277806963
2473,MDTB,VisualSearch,7Networks_LH_Default_Par_2,0.3952042977718995
2474,MDTB,VisualSearch,7Networks_LH_Default_Temp_1,0.2474697127125643
2475,MDTB,VisualSearch,7Networks_LH_Default_Temp_2,0.18213271143857498
2476,MDTB,VisualSearch,7Networks_LH_Default_pCunPCC_1,0.5152398844203501
2477,MDTB,VisualSearch,7Networks_LH_Default_pCunPCC_2,0.35998023510576355
2478,MDTB,VisualSearch,7Networks_LH_DorsAttn_FEF_1,0.4533165432552129
2479,MDTB,VisualSearch,7Networks_LH_DorsAttn_Post_1,0.32062296622847075
2480,MDTB,VisualSearch,7Networks_LH_DorsAttn_Post_2,0.26166348015685453
2481,MDTB,VisualSearch,7Networks_LH_DorsAttn_Post_3,0.4260471108180469
2482,MDTB,VisualSearch,7Networks_LH_DorsAttn_Post_4,0.22969141428256795
2483,MDTB,VisualSearch,7Networks_LH_DorsAttn_Post_5,0.41174288374611656
2484,MDTB,VisualSearch,7Networks_LH_DorsAttn_Post_6,0.14240278170337634
2485,MDTB,VisualSearch,7Networks_LH_DorsAttn_PrCv_1,0.467180707442029
2486,MDTB,VisualSearch,7Networks_LH_Limbic_OFC_1,0.30824452620394915
2487,MDTB,VisualSearch,7Networks_LH_Limbic_TempPole_1,0.1656320087393693
2488,MDTB,VisualSearch,7Networks_LH_Limbic_TempPole_2,0.21910274275924832
2489,MDTB,VisualSearch,7Networks_LH_SalVentAttn_FrOperIns_1,0.19212820942846237
2490,MDTB,VisualSearch,7Networks_LH_SalVentAttn_FrOperIns_2,0.3725326018694201
2491,MDTB,VisualSearch,7Networks_LH_SalVentAttn_Med_1,0.4596502501689818
2492,MDTB,VisualSearch,7Networks_LH_SalVentAttn_Med_2,0.25791587969710655
2493,MDTB,VisualSearch,7Networks_LH_SalVentAttn_Med_3,0.33879670148862684
2494,MDTB,VisualSearch,7Networks_LH_SalVentAttn_PFCl_1,0.412194563099393
2495,MDTB,VisualSearch,7Networks_LH_SalVentAttn_ParOper_1,0.3090795944438825
2496,MDTB,VisualSearch,7Networks_LH_SomMot_1,0.19973802335467122
2497,MDTB,VisualSearch,7Networks_LH_SomMot_2,0.11599650715978176
2498,MDTB,VisualSearch,7Networks_LH_SomMot_3,0.22868157546003104
2499,MDTB,VisualSearch,7Networks_LH_SomMot_4,0.2225495272156372
2500,MDTB,VisualSearch,7Networks_LH_SomMot_5,0.19079214782887585
2501,MDTB,VisualSearch,7Networks_LH_SomMot_6,0.24452806509331845
2502,MDTB,VisualSearch,7Networks_LH_Vis_1,0.2701243841539678
2503,MDTB,VisualSearch,7Networks_LH_Vis_2,0.33079245093139137
2504,MDTB,VisualSearch,7Networks_LH_Vis_3,0.4004740201684
2505,MDTB,VisualSearch,7Networks_LH_Vis_4,0.23552961564251196
2506,MDTB,VisualSearch,7Networks_LH_Vis_5,0.303386072230524
2507,MDTB,VisualSearch,7Networks_LH_Vis_6,0.39994341464979916
2508,MDTB,VisualSearch,7Networks_LH_Vis_7,0.21379664545680532
2509,MDTB,VisualSearch,7Networks_LH_Vis_8,0.3275390438549627
2510,MDTB,VisualSearch,7Networks_LH_Vis_9,0.45221036677874693
2511,MDTB,VisualSearch,7Networks_RH_Cont_Cing_1,0.2068582635858391
2512,MDTB,VisualSearch,7Networks_RH_Cont_PFCl_1,0.4069469121574638
2513,MDTB,VisualSearch,7Networks_RH_Cont_PFCl_2,0.4658719377109856
2514,MDTB,VisualSearch,7Networks_RH_Cont_PFCl_3,0.39625389233968245
2515,MDTB,VisualSearch,7Networks_RH_Cont_PFCl_4,0.42374275472651535
2516,MDTB,VisualSearch,7Networks_RH_Cont_PFCmp_1,0.4409185535336465
2517,MDTB,VisualSearch,7Networks_RH_Cont_Par_1,0.450505710557792
2518,MDTB,VisualSearch,7Networks_RH_Cont_Par_2,0.4731412716190735
2519,MDTB,VisualSearch,7Networks_RH_Cont_pCun_1,0.4390632259871649
2520,MDTB,VisualSearch,7Networks_RH_Default_PFCdPFCm_1,0.3353013789636405
2521,MDTB,VisualSearch,7Networks_RH_Default_PFCdPFCm_2,0.23761638960599382
2522,MDTB,VisualSearch,7Networks_RH_Default_PFCdPFCm_3,0.36978384270591186
2523,MDTB,VisualSearch,7Networks_RH_Default_PFCv_1,0.3562876282723918
